Time,Use[kW],Gen[kW],Office[kW],Garage[kW],Kitchen[kW],LivingRoom[kW],Pressure[mm Hg],WindSpeed [mps],Temperature[C],ApparentTemperature[C],DewPoint[C]
1451629994,0.950366667,0.003333333,0.444016667,0.042733333,0.000633333,0.001566667,1029.5,11.65,6.91,-8.54,-5.09
1451629995,0.9504,0.003316667,0.4417,0.042766667,0.000666667,0.001666667,1029.5,11.65,6.91,-8.54,-5.09
1451629996,0.943016667,0.00335,0.433666667,0.042833333,0.0006667,0.00165,1029.5,11.65,6.91,-8.54,-5.09
1451629997,0.942616667,0.003316667,0.4353,0.042816667,0.000683367,0.0016,1029.5,11.65,6.91,-8.54,-5.09
1451629998,0.945,0.003316667,0.4383,0.042733333,0.00065,0.001583333,1029.5,11.65,6.91,-8.54,-5.09
1451629999,0.944216667,0.00335,0.43555,0.042766667,0.000666667,0.00165,1029.5,11.65,6.91,-8.54,-5.09
1451630000,0.941983333,0.003316667,0.4335,0.042816667,0.000633333,0.001616667,1029.5,11.65,6.91,-8.54,-5.09
1451630001,0.940216667,0.0033,0.43155,0.042816667,0.00065,0.001533333,1029.5,11.65,6.91,-8.54,-5.09
1451630002,0.938933333,0.003316667,0.43105,0.04285,0.000666667,0.001566667,1029.5,11.65,6.91,-8.54,-5.09
1451630003,0.941133333,0.0033,0.433583333,0.042766667,0.000683333,0.00155,1029.5,11.65,6.91,-8.54,-5.09
1451630004,0.93985,0.003316667,0.4328,0.042733333,0.000666667,0.001633333,1029.5,11.65,6.91,-8.54,-5.09
1451630005,0.93915,0.003333333,0.430066667,0.04285,0.0006667,0.001616667,1029.5,11.65,6.91,-8.54,-5.09
1451630006,0.93955,0.00335,0.43075,0.042883334,0.000683367,0.001666667,1029.5,11.65,6.91,-8.54,-5.09
1451630007,1.05175,0.003333333,0.429983333,0.042866667,0.000633334,0.00165,1029.5,11.65,6.91,-8.54,-5.09
1451630008,1.203833333,0.003316667,0.429566667,0.04295,0.000516667,0.001633333,1029.5,11.65,6.91,-8.54,-5.09
1451630009,1.67095,0.003316667,0.460266667,0.043266667,0.0003667,0.001633333,1029.5,11.65,6.91,-8.54,-5.09
1451630010,3.909933333,0.003283333,0.550416667,0.042883334,0.0004333,0.00175,1029.5,11.65,6.91,-8.54,-5.09
1451630011,4.7129,0.003266667,0.499116667,0.042833333,0.000350067,0.001466667,1029.5,11.65,6.91,-8.54,-5.09
1451630012,4.586916667,0.003266667,0.4947,0.042733333,0.000366667,0.00155,1029.5,11.65,6.91,-8.54,-5.09
1451630013,4.674,0.003283333,0.466833333,0.042666666,0.0003167,0.001583333,1029.5,11.65,6.91,-8.54,-5.09
1451630014,3.866533333,0.0033,0.495183333,0.042466667,0.000733334,0.001583333,1029.5,11.65,6.91,-8.54,-5.09
1451630015,4.127533333,0.003333333,0.545416667,0.0424,0.000766666,0.0016,1029.5,11.65,6.91,-8.54,-5.09
1451630016,3.950816667,0.0033,0.555116667,0.04235,0.0008167,0.001516667,1029.5,11.65,6.91,-8.54,-5.09
1451630017,4.104766667,0.003316667,0.52335,0.04235,0.000833367,0.001433333,1029.5,11.65,6.91,-8.54,-5.09
1451630018,3.905166667,0.0033,0.497616667,0.042466667,0.0008,0.001516667,1029.5,11.65,6.91,-8.54,-5.09
1451630019,4.0821,0.003316667,0.493216667,0.042433334,0.000733334,0.001533333,1029.5,11.65,6.91,-8.54,-5.09
1451630020,3.90245,0.003316667,0.492766667,0.0424,0.000783367,0.0016,1029.5,11.65,6.91,-8.54,-5.09
1451630021,4.083083333,0.003316667,0.491683333,0.042383333,0.0007667,0.00145,1029.5,11.65,6.91,-8.54,-5.09
1451630022,3.912666667,0.003316667,0.492,0.042466667,0.000800034,0.001433333,1029.5,11.65,6.91,-8.54,-5.09
1451630023,4.0813,0.003316667,0.490733333,0.0424,0.000800034,0.0015,1029.5,11.65,6.91,-8.54,-5.09
1451630024,3.94725,0.0033,0.491516667,0.04235,0.0008667,0.001483333,1029.5,11.65,6.91,-8.54,-5.09
1451630025,4.029483333,0.003333333,0.4912,0.042333333,0.0008,0.001466667,1029.5,11.65,6.91,-8.54,-5.09
1451630026,4.062583333,0.003333333,0.491333333,0.042316666,0.0008167,0.0014,1030.02,10.64,6.64,-8.18,-5.3
1451630027,3.93085,0.003316667,0.490966667,0.042366667,0.000766667,0.001383333,1030.02,10.64,6.64,-8.18,-5.3
1451630028,4.090616667,0.003333333,0.491566667,0.04245,0.000816667,0.00145,1030.02,10.64,6.64,-8.18,-5.3
1451630029,3.633933333,0.003316667,0.490183333,0.0425,0.000833367,0.001383333,1030.02,10.64,6.64,-8.18,-5.3
1451630030,3.8702,0.003333333,0.480383333,0.0424,0.0007667,0.00145,1030.02,10.64,6.64,-8.18,-5.3
1451630031,3.38065,0.003333333,0.475983333,0.042433333,0.0008167,0.001383333,1030.02,10.64,6.64,-8.18,-5.3
1451630032,0.967883333,0.00335,0.442416667,0.04285,0.000783367,0.001466667,1030.02,10.64,6.64,-8.18,-5.3
1451630033,0.96865,0.00335,0.443483333,0.042783333,0.000799966,0.001533333,1030.02,10.64,6.64,-8.18,-5.3
1451630034,0.96995,0.00335,0.445466667,0.042866667,0.000799967,0.00145,1030.02,10.64,6.64,-8.18,-5.3
1451630035,1.648233333,0.003333333,0.446916667,0.042633333,0.0008,0.0014,1030.02,10.64,6.64,-8.18,-5.3
1451630036,3.548383333,0.00335,0.445783333,0.042416666,0.000783367,0.001383333,1030.02,10.64,6.64,-8.18,-5.3
1451630037,3.538766667,0.003333333,0.443966667,0.042383333,0.000783367,0.001416667,1030.02,10.64,6.64,-8.18,-5.3
1451630038,1.2816,0.00335,0.442683333,0.042766667,0.00075,0.00155,1030.02,10.64,6.64,-8.18,-5.3
1451630039,1.100566667,0.00335,0.4385,0.0426,0.0008333,0.0016,1030.02,10.64,6.64,-8.18,-5.3
1451630040,1.590266667,0.00335,0.43775,0.042616666,0.0007167,0.001583333,1030.02,10.64,6.64,-8.18,-5.3
1451630041,3.495516667,0.003333333,0.43805,0.042333334,0.000700033,0.001416667,1030.02,10.64,6.64,-8.18,-5.3
1451630042,3.588883333,0.0033,0.5111,0.042383333,0.0007833,0.001416667,1030.02,10.64,6.64,-8.18,-5.3
1451630043,3.6179,0.003333333,0.4916,0.042383333,0.000683333,0.00145,1030.02,10.64,6.64,-8.18,-5.3
1451630044,2.881733333,0.003333333,0.467466667,0.0426,0.0007,0.0014,1030.02,10.64,6.64,-8.18,-5.3
1451630045,0.858866667,0.00335,0.438466667,0.042983334,0.0006167,0.001616667,1030.02,10.64,6.64,-8.18,-5.3
1451630046,3.39975,0.00335,0.466916667,0.042466667,0.000600033,0.001483333,1030.02,10.64,6.64,-8.18,-5.3
1451630047,3.913433333,0.003316667,0.467283333,0.042416666,0.00055,0.001483333,1030.02,10.64,6.64,-8.18,-5.3
1451630048,4.039033333,0.003316667,0.466883333,0.042233333,0.000583334,0.00155,1030.02,10.64,6.64,-8.18,-5.3
1451630049,2.052333333,0.003366667,0.438116667,0.042583334,0.00055,0.001533333,1030.02,10.64,6.64,-8.18,-5.3
1451630050,3.049133333,0.003333333,0.466116667,0.042516667,0.000650034,0.0015,1030.02,10.64,6.64,-8.18,-5.3
1451630051,4.998816667,0.003333333,0.465283333,0.042116667,0.00075,0.001516667,1030.02,10.64,6.64,-8.18,-5.3
1451630052,4.62845,0.003283333,0.465416667,0.041883333,0.00065,0.001616667,1030.02,10.64,6.64,-8.18,-5.3
1451630053,2.22485,0.00335,0.436683333,0.04245,0.000616667,0.001566667,1030.02,10.64,6.64,-8.18,-5.3
1451630054,1.523666667,0.00335,0.466366667,0.042916666,0.000766666,0.001583333,1030.02,10.64,6.64,-8.18,-5.3
1451630055,2.25155,0.003333333,0.465783333,0.042833333,0.00075,0.001666667,1030.02,10.64,6.64,-8.18,-5.3
1451630056,4.082966667,0.003366667,0.465183333,0.042566667,0.000800034,0.001583333,1030.02,10.64,6.64,-8.18,-5.3
1451630057,4.043433333,0.003316667,0.43615,0.042616667,0.0008167,0.001566667,1030.02,10.64,6.64,-8.18,-5.3
1451630058,2.2208,0.00335,0.469083333,0.042733334,0.0007667,0.001666667,1030.02,10.64,6.64,-8.18,-5.3
1451630059,1.751016667,0.003383333,0.469933333,0.042666667,0.000716667,0.0016,1030.02,10.64,6.64,-8.18,-5.3
1451630060,2.173716667,0.0034,0.471816667,0.041983333,0.000716634,0.001566667,1030.02,10.64,6.64,-8.18,-5.3
1451630061,4.843683333,0.003366667,0.43815,0.041516667,0.000733334,0.001583333,1030.02,10.64,6.64,-8.18,-5.3
1451630062,4.71365,0.003333333,0.465616667,0.0416,0.000716733,0.001416667,1030.02,10.64,6.64,-8.18,-5.3
1451630063,3.69645,0.003366667,0.464316667,0.042116667,0.000700033,0.001533333,1030.02,10.64,6.64,-8.18,-5.3
1451630064,2.729183333,0.003383333,0.465816667,0.042633333,0.0009667,0.001533333,1030.02,10.64,6.64,-8.18,-5.3
1451630065,2.31815,0.003383333,0.433433333,0.0433,0.001350033,0.001633333,1030.02,10.64,6.64,-8.18,-5.3
1451630066,4.9791,0.003366667,0.462916667,0.042933333,0.000899966,0.001533333,1030.02,10.64,6.64,-8.18,-5.3
1451630067,4.009033333,0.003366667,0.4655,0.04305,0.000649967,0.00155,1030.02,10.64,6.64,-8.18,-5.3
1451630068,2.523366667,0.003383333,0.464083333,0.043066667,0.0007167,0.001583333,1030.02,10.64,6.64,-8.18,-5.3
1451630069,1.181733333,0.003383333,0.249683333,0.042766667,0.0009,0.001683333,1030.02,10.64,6.64,-8.18,-5.3
1451630070,1.088616667,0.0034,0.168983333,0.042216666,0.0012667,0.001766667,1030.02,10.64,6.64,-8.18,-5.3
1451630071,1.091116667,0.003366667,0.15875,0.042166666,0.00125,0.0017,1030.02,10.64,6.64,-8.18,-5.3
1451630072,1.306683333,0.003366667,0.146866667,0.042216667,0.00065,0.001716667,1030.02,10.64,6.64,-8.18,-5.3
1451630073,1.266366667,0.003366667,0.15375,0.0422,0.0008167,0.001666667,1030.02,10.64,6.64,-8.18,-5.3
1451630074,1.23435,0.00335,0.165583333,0.042216666,0.0008,0.001616667,1030.02,10.64,6.64,-8.18,-5.3
1451630075,1.07675,0.00335,0.16315,0.042533333,0.000700034,0.001683333,1030.02,10.64,6.64,-8.18,-5.3
1451630076,0.822816667,0.003366667,0.164,0.04275,0.000483367,0.00165,1030.02,10.64,6.64,-8.18,-5.3
1451630077,0.818966667,0.00335,0.16235,0.042816666,0.000500033,0.001733333,1030.02,10.64,6.64,-8.18,-5.3
1451630078,1.277683333,0.0032,0.1606,0.04355,0.000783333,0.001566667,1030.02,10.64,6.64,-8.18,-5.3
1451630079,1.103716667,0.003266667,0.1617,0.04325,0.0006667,0.001683333,1030.02,10.64,6.64,-8.18,-5.3
1451630080,1.33205,0.003283333,0.161383333,0.04295,0.0006167,0.001616667,1030.02,10.64,6.64,-8.18,-5.3
1451630081,1.423383333,0.003266667,0.160416667,0.042966667,0.0005667,0.0016,1030.02,10.64,6.64,-8.18,-5.3
1451630082,1.48435,0.003266667,0.160816667,0.043083333,0.000666667,0.0016,1030.02,10.64,6.64,-8.18,-5.3
1451630083,2.4434,0.003266667,0.160883333,0.042783333,0.000550033,0.0017,1030.02,10.64,6.64,-8.18,-5.3
1451630084,2.407683333,0.003283333,0.1608,0.0428,0.000683333,0.001566667,1030.86,9.82,6.07,-8.27,-5.38
1451630085,2.3683,0.003283333,0.160116667,0.042733333,0.000633367,0.001616667,1030.86,9.82,6.07,-8.27,-5.38
1451630086,2.351383333,0.003283333,0.161133333,0.0427,0.0006167,0.001683333,1030.86,9.82,6.07,-8.27,-5.38
1451630087,2.191816667,0.00325,0.16055,0.042783333,0.000650067,0.00175,1030.86,9.82,6.07,-8.27,-5.38
1451630088,1.98405,0.003533333,0.15935,0.043766667,0.001,0.0016,1030.86,9.82,6.07,-8.27,-5.38
1451630089,1.477516667,0.003633333,0.160066667,0.0438,0.000900033,0.001533333,1030.86,9.82,6.07,-8.27,-5.38
1451630090,1.45605,0.00365,0.160916667,0.043716667,0.0008667,0.001516667,1030.86,9.82,6.07,-8.27,-5.38
1451630091,1.5417,0.003633333,0.160233333,0.044,0.000983333,0.001633333,1030.86,9.82,6.07,-8.27,-5.38
1451630092,1.7021,0.003616667,0.454016667,0.043733333,0.0009,0.001516667,1030.86,9.82,6.07,-8.27,-5.38
1451630093,2.138166667,0.0036,0.397483333,0.043316666,0.001083333,0.001583333,1030.86,9.82,6.07,-8.27,-5.38
1451630094,1.972766667,0.003666667,0.2359,0.043316666,0.000933334,0.001566667,1030.86,9.82,6.07,-8.27,-5.38
1451630095,2.066366667,0.003616667,0.244133333,0.043416667,0.000933367,0.001666667,1030.86,9.82,6.07,-8.27,-5.38
1451630096,2.009083333,0.003683333,0.225333333,0.043216667,0.000816667,0.001533333,1030.86,9.82,6.07,-8.27,-5.38
1451630097,2.085433333,0.00365,0.215466667,0.0432,0.0007834,0.00155,1030.86,9.82,6.07,-8.27,-5.38
1451630098,2.33875,0.003683333,0.20135,0.043216667,0.0006,0.001533333,1030.86,9.82,6.07,-8.27,-5.38
1451630099,2.111766667,0.003733333,0.1542,0.043566666,0.000800033,0.001533333,1030.86,9.82,6.07,-8.27,-5.38
1451630100,1.867566667,0.003766667,0.148483333,0.043983333,0.000983367,0.001566667,1030.86,9.82,6.07,-8.27,-5.38
1451630101,1.834316667,0.00375,0.147883333,0.044133334,0.001033366,0.001533333,1030.86,9.82,6.07,-8.27,-5.38
1451630102,1.799933333,0.00375,0.146566667,0.043916667,0.0009,0.0016,1030.86,9.82,6.07,-8.27,-5.38
1451630103,1.43865,0.003733333,0.155533333,0.043566667,0.00075,0.001566667,1030.86,9.82,6.07,-8.27,-5.38
1451630104,1.209716667,0.003733333,0.159233333,0.043366667,0.000616667,0.001533333,1030.86,9.82,6.07,-8.27,-5.38
1451630105,1.19475,0.003733333,0.15925,0.043316667,0.0006667,0.001583333,1030.86,9.82,6.07,-8.27,-5.38
1451630106,1.183616667,0.003766667,0.150933333,0.043416666,0.000616667,0.00155,1030.86,9.82,6.07,-8.27,-5.38
1451630107,1.541916667,0.003733333,0.150616667,0.042783333,0.000833333,0.001616667,1030.86,9.82,6.07,-8.27,-5.38
1451630108,1.5669,0.00375,0.153033333,0.042833333,0.000850033,0.001516667,1030.86,9.82,6.07,-8.27,-5.38
1451630109,1.56205,0.003733333,0.149666667,0.04285,0.0008667,0.001566667,1030.86,9.82,6.07,-8.27,-5.38
1451630110,1.661183333,0.003733333,0.14975,0.042883333,0.0008167,0.001583333,1030.86,9.82,6.07,-8.27,-5.38
1451630111,1.73445,0.003716667,0.149483333,0.042983334,0.000733333,0.001583333,1030.86,9.82,6.07,-8.27,-5.38
1451630112,2.21415,0.00375,0.105383333,0.043516667,0.000716666,0.001533333,1030.86,9.82,6.07,-8.27,-5.38
1451630113,1.685416667,0.003733333,0.041766667,0.044233333,0.0011167,0.001566667,1030.86,9.82,6.07,-8.27,-5.38
1451630114,1.586166667,0.0037,0.041833333,0.044316666,0.000983366,0.001583333,1030.86,9.82,6.07,-8.27,-5.38
1451630115,1.783883333,0.003333333,0.041916667,0.044166666,0.000833333,0.001616667,1030.86,9.82,6.07,-8.27,-5.38
1451630116,1.704733333,0.003366667,0.04195,0.0439,0.0007167,0.001666667,1030.86,9.82,6.07,-8.27,-5.38
1451630117,1.85745,0.003366667,0.042283333,0.043333333,0.000483367,0.00165,1030.86,9.82,6.07,-8.27,-5.38
1451630118,1.4554,0.003366667,0.042633333,0.042933334,0.0007167,0.001616667,1030.86,9.82,6.07,-8.27,-5.38
1451630119,1.427883333,0.003383333,0.042666667,0.04295,0.0008167,0.0017,1030.86,9.82,6.07,-8.27,-5.38
1451630120,1.307866667,0.003383333,0.042683333,0.04295,0.001133334,0.001683333,1030.86,9.82,6.07,-8.27,-5.38
1451630121,1.307566667,0.0034,0.0427,0.0429,0.001116667,0.00165,1030.86,9.82,6.07,-8.27,-5.38
1451630122,1.3072,0.0034,0.0427,0.042933334,0.001116667,0.001633333,1030.86,9.82,6.07,-8.27,-5.38
1451630123,1.331233333,0.0034,0.0427,0.042933334,0.001116667,0.001683333,1030.86,9.82,6.07,-8.27,-5.38
1451630124,1.491733333,0.003366667,0.04265,0.124316667,0.001083333,0.001566667,1030.86,9.82,6.07,-8.27,-5.38
1451630125,1.659633333,0.00335,0.0425,0.102316667,0.001016667,0.00165,1030.86,9.82,6.07,-8.27,-5.38
1451630126,1.90535,0.0034,0.042183333,0.0428,0.0008167,0.001566667,1030.86,9.82,6.07,-8.27,-5.38
1451630127,1.8921,0.00345,0.041916667,0.043383333,0.001033333,0.001683333,1030.86,9.82,6.07,-8.27,-5.38
1451630128,1.753283333,0.003316667,0.04185,0.043633334,0.001150033,0.00165,1030.86,9.82,6.07,-8.27,-5.38
1451630129,2.527216667,0.003016667,0.0419,0.0433,0.001016667,0.001583333,1030.86,9.82,6.07,-8.27,-5.38
1451630130,2.889583333,0.003016667,0.0419,0.043066667,0.000950033,0.001633333,1030.86,9.82,6.07,-8.27,-5.38
1451630131,0.903283333,0.002916667,0.0425,0.0428,0.000833333,0.001483333,1030.86,9.82,6.07,-8.27,-5.38
1451630132,0.729033333,0.002933333,0.042566667,0.042716667,0.000783333,0.001216667,1030.86,9.82,6.07,-8.27,-5.38
1451630133,0.723283333,0.00305,0.042566667,0.0427,0.000783333,0.0013,1030.86,9.82,6.07,-8.27,-5.38
1451630134,1.062683333,0.0029,0.042783333,0.0423,0.0011167,0.001083333,1030.86,9.82,6.07,-8.27,-5.38
1451630135,1.1133,0.003066667,0.042816667,0.042133333,0.001183333,0.001333333,1030.86,9.82,6.07,-8.27,-5.38
1451630136,1.298083333,0.003,0.042733333,0.04225,0.0011167,0.0012,1030.86,9.82,6.07,-8.27,-5.38
1451630137,1.688133333,0.003,0.04245,0.042516666,0.000783367,0.001266667,1030.86,9.82,6.07,-8.27,-5.38
1451630138,1.640233333,0.00315,0.042283333,0.042833333,0.000649967,0.001466667,1030.86,9.82,6.07,-8.27,-5.38
1451630139,1.6522,0.003266667,0.042283333,0.042816666,0.000733333,0.001616667,1030.86,9.82,6.07,-8.27,-5.38
1451630140,1.68675,0.003233333,0.042266667,0.04275,0.0007167,0.001583333,1030.86,9.82,6.07,-8.27,-5.38
1451630141,1.60925,0.00325,0.0423,0.0427,0.000766667,0.001566667,1030.86,9.82,6.07,-8.27,-5.38
1451630142,1.552133333,0.003266667,0.042283333,0.042666667,0.000783333,0.00155,1031.79,7.75,5.77,-6.86,-5.31
1451630143,0.99305,0.003266667,0.042666667,0.042283333,0.0011667,0.001516667,1031.79,7.75,5.77,-6.86,-5.31
1451630144,0.90935,0.003233333,0.042666667,0.042316667,0.001166667,0.00155,1031.79,7.75,5.77,-6.86,-5.31
1451630145,1.283133333,0.003266667,0.042766667,0.0419,0.001516667,0.00165,1031.79,7.75,5.77,-6.86,-5.31
1451630146,1.735233333,0.00325,0.04295,0.041483334,0.002050034,0.0016,1031.79,7.75,5.77,-6.86,-5.31
1451630147,1.715566667,0.00325,0.042883333,0.04155,0.001983333,0.001633333,1031.79,7.75,5.77,-6.86,-5.31
1451630148,1.90355,0.003283333,0.042866667,0.0414,0.002,0.001566667,1031.79,7.75,5.77,-6.86,-5.31
1451630149,2.07735,0.003233333,0.042733333,0.041616667,0.0018167,0.001516667,1031.79,7.75,5.77,-6.86,-5.31
1451630150,2.523033333,0.003216667,0.042383333,0.04185,0.0015167,0.001516667,1031.79,7.75,5.77,-6.86,-5.31
1451630151,2.53535,0.00325,0.042366667,0.0418,0.001516667,0.001533333,1031.79,7.75,5.77,-6.86,-5.31
1451630152,2.604316667,0.003233333,0.04245,0.041733333,0.001566666,0.0016,1031.79,7.75,5.77,-6.86,-5.31
1451630153,2.855916667,0.003233333,0.042733333,0.04115,0.001950034,0.0016,1031.79,7.75,5.77,-6.86,-5.31
1451630154,2.760483333,0.003216667,0.042733333,0.041133334,0.002,0.001583333,1031.79,7.75,5.77,-6.86,-5.31
1451630155,2.417866667,0.003233333,0.042983333,0.040916667,0.002150033,0.001583333,1031.79,7.75,5.77,-6.86,-5.31
1451630156,2.146883333,0.003266667,0.043183333,0.040833334,0.0022667,0.00165,1031.79,7.75,5.77,-6.86,-5.31
1451630157,2.134983333,0.003266667,0.043166667,0.0408,0.0022667,0.00155,1031.79,7.75,5.77,-6.86,-5.31
1451630158,2.132483333,0.003266667,0.043183333,0.040816667,0.002316633,0.00165,1031.79,7.75,5.77,-6.86,-5.31
1451630159,2.159716667,0.00325,0.04315,0.0408,0.00225,0.001616667,1031.79,7.75,5.77,-6.86,-5.31
1451630160,2.27515,0.003266667,0.0431,0.040866667,0.002200034,0.0016,1031.79,7.75,5.77,-6.86,-5.31
1451630161,2.466183333,0.003233333,0.042966667,0.040983333,0.002133366,0.0015,1031.79,7.75,5.77,-6.86,-5.31
1451630162,2.8905,0.003233333,0.042683333,0.041266667,0.001900033,0.0015,1031.79,7.75,5.77,-6.86,-5.31
1451630163,2.889633333,0.003233333,0.042683333,0.041266666,0.001950033,0.001666667,1031.79,7.75,5.77,-6.86,-5.31
1451630164,2.560783333,0.00325,0.0426,0.041683334,0.00155,0.0015,1031.79,7.75,5.77,-6.86,-5.31
1451630165,1.627166667,0.003233333,0.042216667,0.0428,0.000716667,0.00155,1031.79,7.75,5.77,-6.86,-5.31
1451630166,1.404233333,0.00325,0.042183333,0.0429,0.0006834,0.00165,1031.79,7.75,5.77,-6.86,-5.31
1451630167,0.8406,0.003233333,0.042166667,0.043216667,0.000783367,0.001566667,1031.79,7.75,5.77,-6.86,-5.31
1451630168,0.471566667,0.00325,0.042416667,0.043033334,0.0007667,0.001566667,1031.79,7.75,5.77,-6.86,-5.31
1451630169,0.522233333,0.003316667,0.042433333,0.042916666,0.000833333,0.001683333,1031.79,7.75,5.77,-6.86,-5.31
1451630170,0.54005,0.00335,0.042483333,0.042866667,0.0008667,0.00175,1031.79,7.75,5.77,-6.86,-5.31
1451630171,0.9015,0.003333333,0.042733333,0.04235,0.001250033,0.0017,1031.79,7.75,5.77,-6.86,-5.31
1451630172,0.897216667,0.003333333,0.042716667,0.042333334,0.001233367,0.0017,1031.79,7.75,5.77,-6.86,-5.31
1451630173,0.8952,0.003333333,0.0427,0.042333333,0.001183333,0.00165,1031.79,7.75,5.77,-6.86,-5.31
1451630174,1.00255,0.003366667,0.042666667,0.042416667,0.001183367,0.001683333,1031.79,7.75,5.77,-6.86,-5.31
1451630175,1.059616667,0.003333333,0.042666667,0.042366666,0.001100034,0.001633333,1031.79,7.75,5.77,-6.86,-5.31
1451630176,1.61575,0.003333333,0.0423,0.042733334,0.0007333,0.00165,1031.79,7.75,5.77,-6.86,-5.31
1451630177,1.63655,0.00335,0.042316667,0.042783333,0.000733333,0.001666667,1031.79,7.75,5.77,-6.86,-5.31
1451630178,1.598083333,0.00335,0.04225,0.0428,0.000716667,0.00175,1031.79,7.75,5.77,-6.86,-5.31
1451630179,1.9181,0.003333333,0.042383333,0.04245,0.001,0.0016,1031.79,7.75,5.77,-6.86,-5.31
1451630180,2.399566667,0.0033,0.042383333,0.041966667,0.001450033,0.001633333,1031.79,7.75,5.77,-6.86,-5.31
1451630181,2.026666667,0.003333333,0.042266667,0.0425,0.001133367,0.001666667,1031.79,7.75,5.77,-6.86,-5.31
1451630182,1.133933333,0.003333333,0.042,0.043216667,0.0008,0.001666667,1031.79,7.75,5.77,-6.86,-5.31
1451630183,1.08215,0.00335,0.042183333,0.042983334,0.000683333,0.001683333,1031.79,7.75,5.77,-6.86,-5.31
1451630184,0.894583333,0.00335,0.042733333,0.042333333,0.001216667,0.001633333,1031.79,7.75,5.77,-6.86,-5.31
1451630185,0.894983333,0.00335,0.0427,0.042316666,0.0012,0.001633333,1031.79,7.75,5.77,-6.86,-5.31
1451630186,0.893116667,0.003333333,0.042683333,0.0422,0.0012167,0.001683333,1031.79,7.75,5.77,-6.86,-5.31
1451630187,0.890333333,0.003333333,0.042666667,0.042216666,0.0012,0.001633333,1031.79,7.75,5.77,-6.86,-5.31
1451630188,0.890283333,0.003333333,0.0427,0.04225,0.0012167,0.001666667,1031.79,7.75,5.77,-6.86,-5.31
1451630189,0.898816667,0.003366667,0.042666667,0.042283333,0.001166666,0.001633333,1031.79,7.75,5.77,-6.86,-5.31
1451630190,0.987066667,0.00335,0.04255,0.04235,0.0011,0.001666667,1031.79,7.75,5.77,-6.86,-5.31
1451630191,0.914333333,0.0034,0.042416667,0.042666667,0.000833334,0.001633333,1031.79,7.75,5.77,-6.86,-5.31
1451630192,1.2209,0.003366667,0.041983333,0.04335,0.000783333,0.001633333,1031.79,7.75,5.77,-6.86,-5.31
1451630193,1.21685,0.0034,0.042,0.043333333,0.000783366,0.001633333,1031.79,7.75,5.77,-6.86,-5.31
1451630194,1.296233333,0.0034,0.042,0.043233333,0.00075,0.001666667,1031.79,7.75,5.77,-6.86,-5.31
1451630195,1.3972,0.003383333,0.042083333,0.043016666,0.00075,0.00165,1031.79,7.75,5.77,-6.86,-5.31
